Tick,Evento,ID Repartidor
2474,Comenzó el envio del pedido,7
2475,El repartidor vuelve a estar listo,1
2475,Finalizó el envío del pedido,2
2476,Se asignó el rapartidor,1
2476,Comenzó el envio del pedido,5
2478,El repartidor vuelve a estar listo,3
2479,Se asignó el rapartidor,3
2480,Comenzó el envio del pedido,3
2481,El repartidor vuelve a estar listo,13
2481,Finalizó el envío del pedido,11
2482,Se asignó el rapartidor,13
2482,Finalizó el envío del pedido,5
2483,Comenzó el envio del pedido,13
2483,Comenzó el envio del pedido,8
2485,El repartidor vuelve a estar listo,10
2486,Se asignó el rapartidor,10
2486,El repartidor vuelve a estar listo,12
2486,Finalizó el envío del pedido,7
2487,Comenzó el envio del pedido,10
2487,Se asignó el rapartidor,12
2489,El repartidor vuelve a estar listo,5
2489,Finalizó el envío del pedido,9
2490,Se asignó el rapartidor,5
2491,Comenzó el envio del pedido,6
2492,Comenzó el envio del pedido,14
2492,Comenzó el envio del pedido,5
2493,El repartidor vuelve a estar listo,2
2494,Se asignó el rapartidor,2
2494,El repartidor vuelve a estar listo,15
2495,Se asignó el rapartidor,15
2495,Comenzó el envio del pedido,2
2495,El repartidor vuelve a estar listo,11
2496,Se asignó el rapartidor,11
2496,Finalizó el envío del pedido,3
2497,Comenzó el envio del pedido,11
2498,El repartidor vuelve a estar listo,7
2498,Comenzó el envio del pedido,1
2499,Se asignó el rapartidor,7
2499,Finalizó el envío del pedido,13
2500,Finalizó el envío del pedido,14
2501,Finalizó el envío del pedido,2
2501,Comenzó el envio del pedido,7
2503,Finalizó el envío del pedido,10
2503,Finalizó el envío del pedido,8
2505,Finalizó el envío del pedido,6
2506,Finalizó el envío del pedido,1
2508,El repartidor vuelve a estar listo,2
2508,El repartidor vuelve a estar listo,14
2509,Se asignó el rapartidor,2
2509,El repartidor vuelve a estar listo,9
2510,Comenzó el envio del pedido,2
2510,Se asignó el rapartidor,14
2511,Se asignó el rapartidor,9
2511,Finalizó el envío del pedido,5
2512,Comenzó el envio del pedido,9
2513,El repartidor vuelve a estar listo,3
2513,Finalizó el envío del pedido,11
2514,El repartidor vuelve a estar listo,1
2516,El repartidor vuelve a estar listo,13
2519,El repartidor vuelve a estar listo,6
2519,Finalizó el envío del pedido,7
2520,El repartidor vuelve a estar listo,10
2523,El repartidor vuelve a estar listo,8
2523,Finalizó el envío del pedido,2
2527,Comenzó el envio del pedido,14
2528,Comenzó el envio del pedido,4
2529,Comenzó el envio del pedido,15
2530,El repartidor vuelve a estar listo,5
2530,El repartidor vuelve a estar listo,11
2530,Finalizó el envío del pedido,9
2534,Finalizó el envío del pedido,15
2536,Finalizó el envío del pedido,14
2537,El repartidor vuelve a estar listo,2
2538,El repartidor vuelve a estar listo,7
2539,El repartidor vuelve a estar listo,15
2545,El repartidor vuelve a estar listo,14
2547,Finalizó el envío del pedido,4
2549,El repartidor vuelve a estar listo,9
2566,El repartidor vuelve a estar listo,4
2572,Comenzó el envio del pedido,12
2592,Finalizó el envío del pedido,12
2612,El repartidor vuelve a estar listo,12
